name,datetime (utc timezone),fan_count
bnk48official.satchan,2018-10-05 14:00:00,164671
bnk48official.natherine,2018-10-05 14:00:00,163257
bnk48official.jan,2018-10-05 14:00:00,152006
bnk48official.namsai,2018-10-05 14:00:00,135439
bnk48official.jane,2018-10-05 14:00:00,126660
bnk48official.fond,2018-10-05 14:00:00,113721
bnk48official.june,2018-10-05 14:00:00,112759
bnk48official.ratah,2018-10-05 14:00:00,112752
bnk48official.mind,2018-10-05 14:00:00,108640
bnk48official.miori,2018-10-05 14:00:00,106279
bnk48official.korn,2018-10-05 14:00:00,105783
bnk48official.maysa,2018-10-05 14:00:00,99622
bnk48official.wee,2018-10-05 14:00:00,92298
bnk48official.nink,2018-10-05 14:00:00,85304
bnk48official.jaa,2018-10-05 14:00:00,84969
bnk48official.phukkhom,2018-10-05 14:00:00,82959
bnk48official.piam,2018-10-05 14:00:00,81653
bnk48official.jib,2018-10-05 14:00:00,80619
bnk48official.izutarina,2018-10-05 14:00:00,76248
bnk48official.new,2018-10-05 14:00:00,70546
bnk48official.bamboo,2018-10-05 14:00:00,67852
bnk48official.minmin,2018-10-05 14:00:00,60197
bnk48official.cake,2018-10-05 14:00:00,58228
bnk48official.kate,2018-10-05 14:00:00,57303
bnk48official.view,2018-10-05 14:00:00,53267
bnk48official.panda,2018-10-05 14:00:00,50678
bnk48official.gygee,2018-10-05 14:00:00,50204
pakwan.bnk48official,2018-10-05 14:00:00,48083
bnk48official.kheng,2018-10-05 14:00:00,46317
bnk48official.myyu,2018-10-05 14:00:00,45129
bnk48official.stang,2018-10-05 14:00:00,43620
bnk48official.oom,2018-10-05 14:00:00,42773
bnk48official.niky,2018-10-05 14:00:00,42488
bnk48official.maira,2018-10-05 14:00:00,42465
bnk48official.aom,2018-10-05 14:00:00,42011
bnk48official.faii,2018-10-05 14:00:00,40751
bnk48official.deenee,2018-10-05 14:00:00,31548
bnk48official.khamin,2018-10-05 14:00:00,30704
bnk48official.fifa,2018-10-05 14:00:00,27494
bnk48official.nine,2018-10-05 14:00:00,26543
bnk48official.cherprang,2018-10-05 13:00:00,553514
bnk48official.pun,2018-10-05 13:00:00,550217
bnk48official.orn,2018-10-05 13:00:00,349376
bnk48official.jennis,2018-10-05 13:00:00,277058
bnk48official.noey,2018-10-05 13:00:00,276192
bnk48official.mobile,2018-10-05 13:00:00,273038
bnk48official.music,2018-10-05 13:00:00,266763
bnk48official.kaimook,2018-10-05 13:00:00,249820
bnk48official.kaew,2018-10-05 13:00:00,218770
bnk48official.mewnich,2018-10-05 13:00:00,178793
bnk48official.namneung,2018-10-05 13:00:00,178414
bnk48official.tarwaan,2018-10-05 13:00:00,171170
bnk48official.pupe,2018-10-05 13:00:00,170069
bnk48official.satchan,2018-10-05 13:00:00,164651
bnk48official.natherine,2018-10-05 13:00:00,163224
bnk48official.jan,2018-10-05 13:00:00,151993
bnk48official.namsai,2018-10-05 13:00:00,135417
bnk48official.jane,2018-10-05 13:00:00,126629
bnk48official.fond,2018-10-05 13:00:00,113683
bnk48official.ratah,2018-10-05 13:00:00,112727
bnk48official.june,2018-10-05 13:00:00,112716
bnk48official.mind,2018-10-05 13:00:00,108624
bnk48official.miori,2018-10-05 13:00:00,106266
bnk48official.korn,2018-10-05 13:00:00,105762
bnk48official.maysa,2018-10-05 13:00:00,99607
bnk48official.wee,2018-10-05 13:00:00,92267
bnk48official.nink,2018-10-05 13:00:00,85290
bnk48official.jaa,2018-10-05 13:00:00,84952
bnk48official.phukkhom,2018-10-05 13:00:00,82889
bnk48official.piam,2018-10-05 13:00:00,81642
bnk48official.jib,2018-10-05 13:00:00,80608
bnk48official.izutarina,2018-10-05 13:00:00,76243
bnk48official.new,2018-10-05 13:00:00,70514
bnk48official.bamboo,2018-10-05 13:00:00,67820
bnk48official.minmin,2018-10-05 13:00:00,60141
bnk48official.cake,2018-10-05 13:00:00,58206
bnk48official.kate,2018-10-05 13:00:00,57302
bnk48official.view,2018-10-05 13:00:00,53241
bnk48official.panda,2018-10-05 13:00:00,50660
bnk48official.gygee,2018-10-05 13:00:00,50173
pakwan.bnk48official,2018-10-05 13:00:00,48065
bnk48official.kheng,2018-10-05 13:00:00,46297
bnk48official.myyu,2018-10-05 13:00:00,45107
bnk48official.stang,2018-10-05 13:00:00,43605
bnk48official.oom,2018-10-05 13:00:00,42757
bnk48official.niky,2018-10-05 13:00:00,42457
bnk48official.maira,2018-10-05 13:00:00,42434
bnk48official.aom,2018-10-05 13:00:00,41987
bnk48official.faii,2018-10-05 13:00:00,40728
bnk48official.deenee,2018-10-05 13:00:00,31505
bnk48official.khamin,2018-10-05 13:00:00,30693
bnk48official.fifa,2018-10-05 13:00:00,27481
bnk48official.nine,2018-10-05 13:00:00,26523
bnk48official.cherprang,2018-10-05 12:00:00,553442
bnk48official.pun,2018-10-05 12:00:00,550168
bnk48official.orn,2018-10-05 12:00:00,349327
bnk48official.jennis,2018-10-05 12:00:00,277022
bnk48official.noey,2018-10-05 12:00:00,276140
bnk48official.mobile,2018-10-05 12:00:00,273000
bnk48official.music,2018-10-05 12:00:00,266720
bnk48official.kaimook,2018-10-05 12:00:00,249779
bnk48official.kaew,2018-10-05 12:00:00,218737
bnk48official.mewnich,2018-10-05 12:00:00,178740
bnk48official.namneung,2018-10-05 12:00:00,178368
bnk48official.tarwaan,2018-10-05 12:00:00,171135
bnk48official.pupe,2018-10-05 12:00:00,170037
bnk48official.satchan,2018-10-05 12:00:00,164634
bnk48official.natherine,2018-10-05 12:00:00,163192
bnk48official.jan,2018-10-05 12:00:00,151974
bnk48official.namsai,2018-10-05 12:00:00,135398
bnk48official.jane,2018-10-05 12:00:00,126594
bnk48official.fond,2018-10-05 12:00:00,113646
bnk48official.ratah,2018-10-05 12:00:00,112705
bnk48official.june,2018-10-05 12:00:00,112678
bnk48official.mind,2018-10-05 12:00:00,108602
bnk48official.miori,2018-10-05 12:00:00,106255
bnk48official.korn,2018-10-05 12:00:00,105737
bnk48official.maysa,2018-10-05 12:00:00,99589
bnk48official.wee,2018-10-05 12:00:00,92236
bnk48official.nink,2018-10-05 12:00:00,85275
bnk48official.jaa,2018-10-05 12:00:00,84933
bnk48official.phukkhom,2018-10-05 12:00:00,82836
bnk48official.piam,2018-10-05 12:00:00,81627
bnk48official.jib,2018-10-05 12:00:00,80594
bnk48official.izutarina,2018-10-05 12:00:00,76235
bnk48official.new,2018-10-05 12:00:00,70486
bnk48official.bamboo,2018-10-05 12:00:00,67794
bnk48official.minmin,2018-10-05 12:00:00,60091
bnk48official.cake,2018-10-05 12:00:00,58180
bnk48official.kate,2018-10-05 12:00:00,57296
bnk48official.view,2018-10-05 12:00:00,53219
bnk48official.panda,2018-10-05 12:00:00,50645
bnk48official.gygee,2018-10-05 12:00:00,50149
pakwan.bnk48official,2018-10-05 12:00:00,48049
bnk48official.kheng,2018-10-05 12:00:00,46281
bnk48official.myyu,2018-10-05 12:00:00,45089
bnk48official.stang,2018-10-05 12:00:00,43593
bnk48official.oom,2018-10-05 12:00:00,42736
bnk48official.niky,2018-10-05 12:00:00,42432
bnk48official.maira,2018-10-05 12:00:00,42407
bnk48official.aom,2018-10-05 12:00:00,41966
bnk48official.faii,2018-10-05 12:00:00,40707
bnk48official.deenee,2018-10-05 12:00:00,31467
bnk48official.khamin,2018-10-05 12:00:00,30683
bnk48official.fifa,2018-10-05 12:00:00,27470
bnk48official.nine,2018-10-05 12:00:00,26507
bnk48official.cherprang,2018-10-05 11:00:00,553357
bnk48official.pun,2018-10-05 11:00:00,550113
bnk48official.orn,2018-10-05 11:00:00,349282
bnk48official.jennis,2018-10-05 11:00:00,276980
bnk48official.noey,2018-10-05 11:00:00,276100
bnk48official.mobile,2018-10-05 11:00:00,272960
bnk48official.music,2018-10-05 11:00:00,266676
bnk48official.kaimook,2018-10-05 11:00:00,249746
bnk48official.kaew,2018-10-05 11:00:00,218705
bnk48official.mewnich,2018-10-05 11:00:00,178675
bnk48official.namneung,2018-10-05 11:00:00,178329
bnk48official.tarwaan,2018-10-05 11:00:00,171104
bnk48official.pupe,2018-10-05 11:00:00,170000
bnk48official.satchan,2018-10-05 11:00:00,164614
bnk48official.natherine,2018-10-05 11:00:00,163154
bnk48official.jan,2018-10-05 11:00:00,151963
bnk48official.namsai,2018-10-05 11:00:00,135377
bnk48official.jane,2018-10-05 11:00:00,126570
bnk48official.fond,2018-10-05 11:00:00,113617
bnk48official.ratah,2018-10-05 11:00:00,112679
bnk48official.june,2018-10-05 11:00:00,112639
bnk48official.mind,2018-10-05 11:00:00,108587
bnk48official.miori,2018-10-05 11:00:00,106247
bnk48official.korn,2018-10-05 11:00:00,105717
bnk48official.maysa,2018-10-05 11:00:00,99583
bnk48official.wee,2018-10-05 11:00:00,92205
bnk48official.nink,2018-10-05 11:00:00,85263
bnk48official.jaa,2018-10-05 11:00:00,84918
bnk48official.phukkhom,2018-10-05 11:00:00,82790
bnk48official.piam,2018-10-05 11:00:00,81620
bnk48official.jib,2018-10-05 11:00:00,80586
bnk48official.izutarina,2018-10-05 11:00:00,76231
bnk48official.new,2018-10-05 11:00:00,70456
bnk48official.bamboo,2018-10-05 11:00:00,67762
bnk48official.minmin,2018-10-05 11:00:00,60032
bnk48official.cake,2018-10-05 11:00:00,58164
bnk48official.kate,2018-10-05 11:00:00,57294
bnk48official.view,2018-10-05 11:00:00,53199
bnk48official.panda,2018-10-05 11:00:00,50629
bnk48official.gygee,2018-10-05 11:00:00,50118
pakwan.bnk48official,2018-10-05 11:00:00,48034
bnk48official.kheng,2018-10-05 11:00:00,46259
bnk48official.myyu,2018-10-05 11:00:00,45067
bnk48official.stang,2018-10-05 11:00:00,43573
bnk48official.oom,2018-10-05 11:00:00,42716
bnk48official.niky,2018-10-05 11:00:00,42408
bnk48official.maira,2018-10-05 11:00:00,42380
bnk48official.aom,2018-10-05 11:00:00,41939
bnk48official.faii,2018-10-05 11:00:00,40683
bnk48official.deenee,2018-10-05 11:00:00,31437
bnk48official.khamin,2018-10-05 11:00:00,30676
bnk48official.fifa,2018-10-05 11:00:00,27455
bnk48official.nine,2018-10-05 11:00:00,26489
bnk48official.cherprang,2018-10-05 10:00:00,553306
bnk48official.pun,2018-10-05 10:00:00,550075
bnk48official.orn,2018-10-05 10:00:00,349246
bnk48official.jennis,2018-10-05 10:00:00,276941
bnk48official.noey,2018-10-05 10:00:00,276072
bnk48official.mobile,2018-10-05 10:00:00,272922
bnk48official.music,2018-10-05 10:00:00,266625
bnk48official.kaimook,2018-10-05 10:00:00,249711
bnk48official.kaew,2018-10-05 10:00:00,218667
bnk48official.mewnich,2018-10-05 10:00:00,178622
bnk48official.namneung,2018-10-05 10:00:00,178298
bnk48official.tarwaan,2018-10-05 10:00:00,171075
bnk48official.pupe,2018-10-05 10:00:00,169973
bnk48official.satchan,2018-10-05 10:00:00,164595
bnk48official.natherine,2018-10-05 10:00:00,163119
bnk48official.jan,2018-10-05 10:00:00,151945
bnk48official.namsai,2018-10-05 10:00:00,135353
bnk48official.jane,2018-10-05 10:00:00,126542
bnk48official.fond,2018-10-05 10:00:00,113588
bnk48official.ratah,2018-10-05 10:00:00,112662
bnk48official.june,2018-10-05 10:00:00,112605
bnk48official.mind,2018-10-05 10:00:00,108566
bnk48official.miori,2018-10-05 10:00:00,106232
bnk48official.korn,2018-10-05 10:00:00,105700
bnk48official.maysa,2018-10-05 10:00:00,99565
bnk48official.wee,2018-10-05 10:00:00,92184
bnk48official.nink,2018-10-05 10:00:00,85248
bnk48official.jaa,2018-10-05 10:00:00,84901
bnk48official.phukkhom,2018-10-05 10:00:00,82748
bnk48official.piam,2018-10-05 10:00:00,81603
bnk48official.jib,2018-10-05 10:00:00,80571
bnk48official.izutarina,2018-10-05 10:00:00,76227
bnk48official.new,2018-10-05 10:00:00,70434
bnk48official.bamboo,2018-10-05 10:00:00,67736
bnk48official.minmin,2018-10-05 10:00:00,59958
bnk48official.cake,2018-10-05 10:00:00,58144
bnk48official.kate,2018-10-05 10:00:00,57290
bnk48official.view,2018-10-05 10:00:00,53174
bnk48official.panda,2018-10-05 10:00:00,50610
bnk48official.gygee,2018-10-05 10:00:00,50096
pakwan.bnk48official,2018-10-05 10:00:00,48029
bnk48official.kheng,2018-10-05 10:00:00,46245
bnk48official.myyu,2018-10-05 10:00:00,45057
bnk48official.stang,2018-10-05 10:00:00,43563
bnk48official.oom,2018-10-05 10:00:00,42704
bnk48official.niky,2018-10-05 10:00:00,42391
bnk48official.maira,2018-10-05 10:00:00,42365
bnk48official.aom,2018-10-05 10:00:00,41920
bnk48official.faii,2018-10-05 10:00:00,40661
bnk48official.deenee,2018-10-05 10:00:00,31430
bnk48official.khamin,2018-10-05 10:00:00,30664
bnk48official.fifa,2018-10-05 10:00:00,27447
bnk48official.nine,2018-10-05 10:00:00,26478
bnk48official.cherprang,2018-10-05 09:00:00,553241
bnk48official.pun,2018-10-05 09:00:00,550049
bnk48official.orn,2018-10-05 09:00:00,349222
bnk48official.jennis,2018-10-05 09:00:00,276924
bnk48official.noey,2018-10-05 09:00:00,276052
bnk48official.mobile,2018-10-05 09:00:00,272895
bnk48official.music,2018-10-05 09:00:00,266599
bnk48official.kaimook,2018-10-05 09:00:00,249689
bnk48official.kaew,2018-10-05 09:00:00,218638
bnk48official.mewnich,2018-10-05 09:00:00,178575
bnk48official.namneung,2018-10-05 09:00:00,178283
bnk48official.tarwaan,2018-10-05 09:00:00,171065
bnk48official.pupe,2018-10-05 09:00:00,169947
bnk48official.satchan,2018-10-05 09:00:00,164592
bnk48official.natherine,2018-10-05 09:00:00,163094
bnk48official.jan,2018-10-05 09:00:00,151904
bnk48official.namsai,2018-10-05 09:00:00,135345
bnk48official.jane,2018-10-05 09:00:00,126520
bnk48official.fond,2018-10-05 09:00:00,113566
bnk48official.ratah,2018-10-05 09:00:00,112648
bnk48official.june,2018-10-05 09:00:00,112577
bnk48official.mind,2018-10-05 09:00:00,108557
bnk48official.miori,2018-10-05 09:00:00,106226
bnk48official.korn,2018-10-05 09:00:00,105691
bnk48official.maysa,2018-10-05 09:00:00,99560
bnk48official.wee,2018-10-05 09:00:00,92155
bnk48official.nink,2018-10-05 09:00:00,85243
bnk48official.jaa,2018-10-05 09:00:00,84896
bnk48official.phukkhom,2018-10-05 09:00:00,82713
bnk48official.piam,2018-10-05 09:00:00,81600
bnk48official.jib,2018-10-05 09:00:00,80559
bnk48official.izutarina,2018-10-05 09:00:00,76223
bnk48official.new,2018-10-05 09:00:00,70405
bnk48official.bamboo,2018-10-05 09:00:00,67705
bnk48official.minmin,2018-10-05 09:00:00,59878
bnk48official.cake,2018-10-05 09:00:00,58121
bnk48official.kate,2018-10-05 09:00:00,57290
bnk48official.view,2018-10-05 09:00:00,53157
bnk48official.panda,2018-10-05 09:00:00,50597
bnk48official.gygee,2018-10-05 09:00:00,50068
pakwan.bnk48official,2018-10-05 09:00:00,48021
bnk48official.kheng,2018-10-05 09:00:00,46235
bnk48official.myyu,2018-10-05 09:00:00,45048
bnk48official.stang,2018-10-05 09:00:00,43556
bnk48official.oom,2018-10-05 09:00:00,42695
bnk48official.niky,2018-10-05 09:00:00,42379
bnk48official.maira,2018-10-05 09:00:00,42355
bnk48official.aom,2018-10-05 09:00:00,41906
bnk48official.faii,2018-10-05 09:00:00,40651
bnk48official.deenee,2018-10-05 09:00:00,31427
bnk48official.khamin,2018-10-05 09:00:00,30660
bnk48official.fifa,2018-10-05 09:00:00,27442
bnk48official.nine,2018-10-05 09:00:00,26473
bnk48official.cherprang,2018-10-05 08:00:00,553182
bnk48official.pun,2018-10-05 08:00:00,550020
bnk48official.orn,2018-10-05 08:00:00,349196
bnk48official.jennis,2018-10-05 08:00:00,276896
bnk48official.noey,2018-10-05 08:00:00,276021
bnk48official.mobile,2018-10-05 08:00:00,272868
bnk48official.music,2018-10-05 08:00:00,266568
bnk48official.kaimook,2018-10-05 08:00:00,249662
bnk48official.kaew,2018-10-05 08:00:00,218609
bnk48official.mewnich,2018-10-05 08:00:00,178517
bnk48official.namneung,2018-10-05 08:00:00,178263
bnk48official.tarwaan,2018-10-05 08:00:00,171040
bnk48official.pupe,2018-10-05 08:00:00,169921
bnk48official.satchan,2018-10-05 08:00:00,164582
bnk48official.natherine,2018-10-05 08:00:00,163065
bnk48official.jan,2018-10-05 08:00:00,151886
bnk48official.namsai,2018-10-05 08:00:00,135329
bnk48official.jane,2018-10-05 08:00:00,126495
bnk48official.fond,2018-10-05 08:00:00,113545
bnk48official.ratah,2018-10-05 08:00:00,112631
bnk48official.june,2018-10-05 08:00:00,112542
bnk48official.mind,2018-10-05 08:00:00,108541
bnk48official.miori,2018-10-05 08:00:00,106218
bnk48official.korn,2018-10-05 08:00:00,105675
bnk48official.maysa,2018-10-05 08:00:00,99551
bnk48official.wee,2018-10-05 08:00:00,92123
bnk48official.nink,2018-10-05 08:00:00,85234
bnk48official.jaa,2018-10-05 08:00:00,84882
bnk48official.phukkhom,2018-10-05 08:00:00,82674
bnk48official.piam,2018-10-05 08:00:00,81589
bnk48official.jib,2018-10-05 08:00:00,80546
bnk48official.izutarina,2018-10-05 08:00:00,76215
bnk48official.new,2018-10-05 08:00:00,70381
bnk48official.bamboo,2018-10-05 08:00:00,67682
bnk48official.minmin,2018-10-05 08:00:00,59818
bnk48official.cake,2018-10-05 08:00:00,58102
bnk48official.kate,2018-10-05 08:00:00,57287
bnk48official.view,2018-10-05 08:00:00,53130
bnk48official.panda,2018-10-05 08:00:00,50586
bnk48official.gygee,2018-10-05 08:00:00,50038
pakwan.bnk48official,2018-10-05 08:00:00,48011
bnk48official.kheng,2018-10-05 08:00:00,46221
bnk48official.myyu,2018-10-05 08:00:00,45035
bnk48official.stang,2018-10-05 08:00:00,43546
bnk48official.oom,2018-10-05 08:00:00,42680
bnk48official.niky,2018-10-05 08:00:00,42359
bnk48official.maira,2018-10-05 08:00:00,42339
bnk48official.aom,2018-10-05 08:00:00,41891
bnk48official.faii,2018-10-05 08:00:00,40640
bnk48official.deenee,2018-10-05 08:00:00,31418
bnk48official.khamin,2018-10-05 08:00:00,30649
bnk48official.fifa,2018-10-05 08:00:00,27437
bnk48official.nine,2018-10-05 08:00:00,26464
bnk48official.cherprang,2018-10-05 07:00:00,553118
bnk48official.pun,2018-10-05 07:00:00,549979
bnk48official.orn,2018-10-05 07:00:00,349169
bnk48official.jennis,2018-10-05 07:00:00,276869
bnk48official.noey,2018-10-05 07:00:00,275996
bnk48official.mobile,2018-10-05 07:00:00,272842
bnk48official.music,2018-10-05 07:00:00,266527
bnk48official.kaimook,2018-10-05 07:00:00,249637
bnk48official.kaew,2018-10-05 07:00:00,218590
bnk48official.mewnich,2018-10-05 07:00:00,178460
bnk48official.namneung,2018-10-05 07:00:00,178250
bnk48official.tarwaan,2018-10-05 07:00:00,171027
bnk48official.pupe,2018-10-05 07:00:00,169901
bnk48official.satchan,2018-10-05 07:00:00,164573
bnk48official.natherine,2018-10-05 07:00:00,163053
bnk48official.jan,2018-10-05 07:00:00,151876
bnk48official.namsai,2018-10-05 07:00:00,135315
bnk48official.jane,2018-10-05 07:00:00,126465
bnk48official.fond,2018-10-05 07:00:00,113530
bnk48official.ratah,2018-10-05 07:00:00,112621
bnk48official.june,2018-10-05 07:00:00,112514
bnk48official.mind,2018-10-05 07:00:00,108519
bnk48official.miori,2018-10-05 07:00:00,106211
bnk48official.korn,2018-10-05 07:00:00,105663
bnk48official.maysa,2018-10-05 07:00:00,99541
bnk48official.wee,2018-10-05 07:00:00,92099
bnk48official.nink,2018-10-05 07:00:00,85223
bnk48official.jaa,2018-10-05 07:00:00,84877
bnk48official.phukkhom,2018-10-05 07:00:00,82637
bnk48official.piam,2018-10-05 07:00:00,81581
bnk48official.jib,2018-10-05 07:00:00,80540
bnk48official.izutarina,2018-10-05 07:00:00,76211
bnk48official.new,2018-10-05 07:00:00,70364
bnk48official.bamboo,2018-10-05 07:00:00,67666
bnk48official.minmin,2018-10-05 07:00:00,59741
bnk48official.cake,2018-10-05 07:00:00,58088
bnk48official.kate,2018-10-05 07:00:00,57286
bnk48official.view,2018-10-05 07:00:00,53112
bnk48official.panda,2018-10-05 07:00:00,50573
bnk48official.gygee,2018-10-05 07:00:00,50017
pakwan.bnk48official,2018-10-05 07:00:00,47995
bnk48official.kheng,2018-10-05 07:00:00,46207
bnk48official.myyu,2018-10-05 07:00:00,45026
bnk48official.stang,2018-10-05 07:00:00,43541
bnk48official.oom,2018-10-05 07:00:00,42667
bnk48official.niky,2018-10-05 07:00:00,42346
bnk48official.maira,2018-10-05 07:00:00,42321
bnk48official.aom,2018-10-05 07:00:00,41880
bnk48official.faii,2018-10-05 07:00:00,40627
bnk48official.deenee,2018-10-05 07:00:00,31411
bnk48official.khamin,2018-10-05 07:00:00,30643
bnk48official.fifa,2018-10-05 07:00:00,27429
bnk48official.nine,2018-10-05 07:00:00,26454
bnk48official.cherprang,2018-10-05 06:00:00,553057
bnk48official.pun,2018-10-05 06:00:00,549951
bnk48official.orn,2018-10-05 06:00:00,349152
bnk48official.jennis,2018-10-05 06:00:00,276849
bnk48official.noey,2018-10-05 06:00:00,275975
bnk48official.mobile,2018-10-05 06:00:00,272824
bnk48official.music,2018-10-05 06:00:00,266510
bnk48official.kaimook,2018-10-05 06:00:00,249619
bnk48official.kaew,2018-10-05 06:00:00,218571
bnk48official.mewnich,2018-10-05 06:00:00,178405
bnk48official.namneung,2018-10-05 06:00:00,178233
bnk48official.tarwaan,2018-10-05 06:00:00,171011
bnk48official.pupe,2018-10-05 06:00:00,169888
bnk48official.satchan,2018-10-05 06:00:00,164566
bnk48official.natherine,2018-10-05 06:00:00,163028
bnk48official.jan,2018-10-05 06:00:00,151870
bnk48official.namsai,2018-10-05 06:00:00,135300
bnk48official.jane,2018-10-05 06:00:00,126447
bnk48official.fond,2018-10-05 06:00:00,113501
bnk48official.ratah,2018-10-05 06:00:00,112596
bnk48official.june,2018-10-05 06:00:00,112481
bnk48official.mind,2018-10-05 06:00:00,108501
bnk48official.miori,2018-10-05 06:00:00,106204
bnk48official.korn,2018-10-05 06:00:00,105653
bnk48official.maysa,2018-10-05 06:00:00,99534
bnk48official.wee,2018-10-05 06:00:00,92080
bnk48official.nink,2018-10-05 06:00:00,85216
bnk48official.jaa,2018-10-05 06:00:00,84869
bnk48official.phukkhom,2018-10-05 06:00:00,82604
bnk48official.piam,2018-10-05 06:00:00,81575
bnk48official.jib,2018-10-05 06:00:00,80536
bnk48official.izutarina,2018-10-05 06:00:00,76209
bnk48official.new,2018-10-05 06:00:00,70342
bnk48official.bamboo,2018-10-05 06:00:00,67647
bnk48official.minmin,2018-10-05 06:00:00,59624
bnk48official.cake,2018-10-05 06:00:00,58072
bnk48official.kate,2018-10-05 06:00:00,57286
bnk48official.view,2018-10-05 06:00:00,53083
bnk48official.panda,2018-10-05 06:00:00,50566
bnk48official.gygee,2018-10-05 06:00:00,49984
pakwan.bnk48official,2018-10-05 06:00:00,47987
bnk48official.kheng,2018-10-05 06:00:00,46194
bnk48official.myyu,2018-10-05 06:00:00,45006
bnk48official.stang,2018-10-05 06:00:00,43531
bnk48official.oom,2018-10-05 06:00:00,42648
bnk48official.niky,2018-10-05 06:00:00,42329
bnk48official.maira,2018-10-05 06:00:00,42296
bnk48official.aom,2018-10-05 06:00:00,41864
bnk48official.faii,2018-10-05 06:00:00,40613
bnk48official.deenee,2018-10-05 06:00:00,31403
bnk48official.khamin,2018-10-05 06:00:00,30635
bnk48official.fifa,2018-10-05 06:00:00,27421
bnk48official.nine,2018-10-05 06:00:00,26445
bnk48official.cherprang,2018-10-05 05:00:00,552986
bnk48official.pun,2018-10-05 05:00:00,549915
bnk48official.orn,2018-10-05 05:00:00,349124
bnk48official.jennis,2018-10-05 05:00:00,276826
bnk48official.noey,2018-10-05 05:00:00,275939
bnk48official.mobile,2018-10-05 05:00:00,272787
bnk48official.music,2018-10-05 05:00:00,266480
bnk48official.kaimook,2018-10-05 05:00:00,249600
bnk48official.kaew,2018-10-05 05:00:00,218549
bnk48official.mewnich,2018-10-05 05:00:00,178339
bnk48official.namneung,2018-10-05 05:00:00,178216
bnk48official.tarwaan,2018-10-05 05:00:00,170992
bnk48official.pupe,2018-10-05 05:00:00,169872
bnk48official.satchan,2018-10-05 05:00:00,164557
bnk48official.natherine,2018-10-05 05:00:00,163005
bnk48official.jan,2018-10-05 05:00:00,151866
bnk48official.namsai,2018-10-05 05:00:00,135281
bnk48official.jane,2018-10-05 05:00:00,126423
bnk48official.fond,2018-10-05 05:00:00,113473
bnk48official.ratah,2018-10-05 05:00:00,112587
bnk48official.june,2018-10-05 05:00:00,112440
bnk48official.mind,2018-10-05 05:00:00,108474
bnk48official.miori,2018-10-05 05:00:00,106192
bnk48official.korn,2018-10-05 05:00:00,105635
bnk48official.maysa,2018-10-05 05:00:00,99526
bnk48official.wee,2018-10-05 05:00:00,92057
bnk48official.nink,2018-10-05 05:00:00,85201
bnk48official.jaa,2018-10-05 05:00:00,84858
bnk48official.phukkhom,2018-10-05 05:00:00,82562
bnk48official.piam,2018-10-05 05:00:00,81562
bnk48official.jib,2018-10-05 05:00:00,80526
bnk48official.izutarina,2018-10-05 05:00:00,76200
bnk48official.new,2018-10-05 05:00:00,70317
bnk48official.bamboo,2018-10-05 05:00:00,67624
bnk48official.minmin,2018-10-05 05:00:00,59497
bnk48official.cake,2018-10-05 05:00:00,58057
bnk48official.kate,2018-10-05 05:00:00,57283
bnk48official.view,2018-10-05 05:00:00,53062
bnk48official.panda,2018-10-05 05:00:00,50554
bnk48official.gygee,2018-10-05 05:00:00,49949
pakwan.bnk48official,2018-10-05 05:00:00,47975
bnk48official.kheng,2018-10-05 05:00:00,46181
bnk48official.myyu,2018-10-05 05:00:00,44990
bnk48official.stang,2018-10-05 05:00:00,43519
bnk48official.oom,2018-10-05 05:00:00,42633
bnk48official.niky,2018-10-05 05:00:00,42312
bnk48official.maira,2018-10-05 05:00:00,42277
bnk48official.aom,2018-10-05 05:00:00,41842
bnk48official.faii,2018-10-05 05:00:00,40600
bnk48official.deenee,2018-10-05 05:00:00,31392
bnk48official.khamin,2018-10-05 05:00:00,30618
bnk48official.fifa,2018-10-05 05:00:00,27411
bnk48official.nine,2018-10-05 05:00:00,26436
bnk48official.cherprang,2018-10-05 04:00:00,552933
bnk48official.pun,2018-10-05 04:00:00,549888
bnk48official.orn,2018-10-05 04:00:00,349103
bnk48official.jennis,2018-10-05 04:00:00,276808
bnk48official.noey,2018-10-05 04:00:00,275903
bnk48official.mobile,2018-10-05 04:00:00,272767
bnk48official.music,2018-10-05 04:00:00,266451
bnk48official.kaimook,2018-10-05 04:00:00,249586
bnk48official.kaew,2018-10-05 04:00:00,218525
bnk48official.mewnich,2018-10-05 04:00:00,178277
bnk48official.namneung,2018-10-05 04:00:00,178202
bnk48official.tarwaan,2018-10-05 04:00:00,170979
bnk48official.pupe,2018-10-05 04:00:00,169850
bnk48official.satchan,2018-10-05 04:00:00,164551
bnk48official.natherine,2018-10-05 04:00:00,162983
bnk48official.jan,2018-10-05 04:00:00,151861
bnk48official.namsai,2018-10-05 04:00:00,135274
bnk48official.jane,2018-10-05 04:00:00,126401
bnk48official.fond,2018-10-05 04:00:00,113450
bnk48official.ratah,2018-10-05 04:00:00,112577
bnk48official.june,2018-10-05 04:00:00,112410
bnk48official.mind,2018-10-05 04:00:00,108461
bnk48official.miori,2018-10-05 04:00:00,106183
bnk48official.korn,2018-10-05 04:00:00,105629
bnk48official.maysa,2018-10-05 04:00:00,99521
bnk48official.wee,2018-10-05 04:00:00,92035
bnk48official.nink,2018-10-05 04:00:00,85197
bnk48official.jaa,2018-10-05 04:00:00,84849
bnk48official.phukkhom,2018-10-05 04:00:00,82532
